ID;Unidade regional;UF;Município;Serviço;N° Fistel;N° da Estacao;Latitude da Estação;Longitude da Estação
2991;UO073;TO;Paraíso do Tocantins;Radiodifusão Comunitária;50011554100;637128079;-10,18;-48,89
2992;UO073;TO;Sampaio;Radiodifusão Comunitária;50405242930;691142769;-5,351667;-47,878887
2993;UO073;TO;Sampaio;RETRANSMISSAO DE T.V.;50400620871;682633259;-5,352722;-47,87875
2994;UO073;TO;Sampaio;SERVIÇO MOVEL PESSOAL;50409314250;1013061362;-5,35423;-47,8782
2995;UO073;TO;Sampaio;SERVIÇO MOVEL PESSOAL;50409146366;691060401;-5,35423;-47,8782
2996;UO073;TO;Sampaio;SERVIÇO MOVEL PESSOAL;50409889580;1005411147;-5,35423;-47,8782
2997;UO073;TO;Tocantinópolis;RETRANSMISSAO DE T.V.;50400626993;323755984;-6,288055;-47,396667
2998;UO073;TO;Tocantinópolis;RETRANSMISSAO DE T.V.;50400621410;422421138;-6,3275;-47,445835
2999;UO073;TO;Tocantinópolis;RETRANSMISSAO DE T.V.;13023494495;323034209;-6,329444;-47,41639
3000;UO073;TO;Tocantinópolis;Radiodifusão Sonora em Onda Média;7022887217;322734509;-6,322222;-47,433613
3001;UO073;TO;Tocantinópolis;RETRANSMISSAO DE T.V.;13023494819;323034268;-6,371666;-47,580555
3002;UO073;TO;Tocantinópolis;SERVIÇO MOVEL PESSOAL;50409314250;684592533;-6,32447;-47,4224
3003;UO073;TO;Tocantinópolis;SERVIÇO MOVEL PESSOAL;50409146366;698612248;-6,32447;-47,4224
3004;UO073;TO;Tocantinópolis;SERVIÇO MOVEL PESSOAL;50409889580;685055850;-6,32447;-47,4224
3005;UO081;SE;Carira;RETRANSMISSAO DE T.V.;50400454920;322640350;-10,346111;-37,710556
3006;UO081;SE;Carira;RETRANSMISSAO DE T.V.;50412932369;1002966350;-10,346111;-37,710556
3007;UO081;SE;Carira;RETRANSMISSAO DE T.V.;50412931630;1002942125;-10,346111;-37,710556
3008;UO081;SE;Carira;RETRANSMISSAO DE T.V.;6023509215;322646499;-10,360833;-37,70111
3009;UO081;SE;Carira;RETRANSMISSAO DE T.V.;50412932601;1002940130;-10,357606;-37,701984
3010;UO081;SE;Carira;RETRANSMISSAO DE T.V.;50412931800;1002966148;-10,362166;-37,701096
3011;UO081;SE;Carira;RETRANSMISSAO DE T.V.;50412932105;1002942257;-10,362166;-37,701096
3012;UO081;SE;Carira;RETRANSMISSAO DE T.V.;50412932873;1002969414;-10,361486;-37,701515
3013;UO081;SE;Itabaianinha;RETRANSMISSAO DE T.V.;50400454688;322640237;-11,280278;-37,752777
3014;UO081;SE;Itabaianinha;RETRANSMISSAO DE T.V.;50413470423;1002979355;-11,277352;-37,798794
3015;UO081;SE;Itabaianinha;RETRANSMISSAO DE T.V.;50413469689;1002993196;-11,277352;-37,798794
3016;UO081;SE;Itabaianinha;RETRANSMISSAO DE T.V.;50400455307;323733875;-11,185;-37,7275
3017;UO081;SE;Itabaianinha;RETRANSMISSAO DE T.V.;50413472477;1002987641;-11,277352;-37,798794
3018;UO081;SE;Itabaianinha;RETRANSMISSAO DE T.V.;50413469921;1002991843;-11,273334;-37,790554
3019;UO081;SE;Itabaianinha;RETRANSMISSAO DE T.V.;50413469840;1002987838;-11,2756;-37,788555
3020;UO081;SE;Itabaianinha;RETRANSMISSAO DE T.V.;50413470008;1002987412;-11,275;-37,787224
3021;UO081;SE;Itabaianinha;RETRANSMISSAO DE T.V.;50413470261;1002990928;-11,269444;-37,76361
3022;UO081;SE;Itabaianinha;RETRANSMISSAO DE T.V.;50413472205;1002979908;-11,269444;-37,76361
3023;UO081;SE;Neópolis;RETRANSMISSAO DE T.V.;50412935112;1002966032;-10,320922;-36,579277
3024;UO081;SE;Neópolis;RETRANSMISSAO DE T.V.;6023509568;322646537;-10,32;-36,579445
3025;UO081;SE;Neópolis;RETRANSMISSAO DE T.V.;50412934736;1002967098;-10,329722;-36,585278
3026;UO081;SE;Neópolis;Radiodifusão Comunitária;50404342353;690620225;-10,320278;-36,578056
3027;UO081;SE;Neópolis;RETRANSMISSAO DE T.V.;50412934817;1002966113;-10,325675;-36,58231
3028;UO081;SE;Neópolis;RETRANSMISSAO DE T.V.;50412951401;1003056196;-10,325675;-36,58231
3029;UO081;SE;Nossa Senhora da Glória;Radiodifusão Sonora em Freqüência Modulada;50405446420;692438300;-10,2225;-37,574722
3030;UO081;SE;Nossa Senhora da Glória;Retransmissão de Radiodifusão de Sons e Imagens - Digital;50411135481;1002765312;-10,226111;-37,427223
3031;UO081;SE;Nossa Senhora da Glória;RETRANSMISSAO DE T.V.;50412935546;1002963033;-10,217547;-37,43474
3032;UO081;SE;Nossa Senhora da Glória;RETRANSMISSAO DE T.V.;50412935465;1002965800;-10,217547;-37,43474
3033;UO081;SE;Nossa Senhora da Glória;RETRANSMISSAO DE T.V.;50412936437;1002969554;-10,218611;-37,420555
3034;UO081;SE;Nossa Senhora da Glória;Radiodifusão Comunitária;50013460617;683579657;-10,218333;-37,420277
3035;UO081;SE;Nossa Senhora da Glória;RETRANSMISSAO DE T.V.;6020942325;322640172;-10,218333;-37,420277
3036;UO081;SE;Nossa Senhora da Glória;RETRANSMISSAO DE T.V.;50412936275;1002963904;-10,218333;-37,420277
3037;UO081;SE;Nossa Senhora da Glória;RETRANSMISSAO DE T.V.;50400455226;323735010;-10,226111;-37,429443
3038;UO081;SE;Nossa Senhora da Glória;RETRANSMISSAO DE T.V.;50412935627;700035923;-10,226111;-37,429443
3039;UO081;SE;Nossa Senhora da Glória;RETRANSMISSAO DE T.V.;50412935708;1002935765;-10,226111;-37,429165
3040;UO081;SE;Nossa Senhora da Glória;RETRANSMISSAO DE T.V.;50412936194;1002964102;-10,226111;-37,429165
3041;UO081;SE;Nossa Senhora da Glória;RETRANSMISSAO DE T.V.;50412936356;1002935625;-10,223311;-37,425465
3042;UO081;SE;Nossa Senhora da Glória;SERVIÇO MOVEL PESSOAL;50409428698;684899620;-10,2158;-37,4211
3043;UO081;SE;Nossa Senhora da Glória;SERVIÇO MOVEL PESSOAL;50409146285;534215343;-10,2158;-37,4211
3044;UO081;SE;Nossa Senhora da Glória;SERVIÇO MOVEL PESSOAL;50409307637;684705028;-10,2158;-37,4211
3045;UO081;SE;Poço Redondo;RETRANSMISSAO DE T.V.;50412940388;1002978910;-9,943055;-37,753887
3046;UO081;SE;Poço Redondo;RETRANSMISSAO DE T.V.;50412940035;1002987277;-9,8065;-37,685555
3047;UO081;SE;Poço Redondo;RETRANSMISSAO DE T.V.;50412938642;1002976666;-9,8075;-37,684723
3048;UO081;SE;Poço Redondo;RETRANSMISSAO DE T.V.;50400455498;322640296;-9,790833;-37,693333
3049;UO081;SE;Poço Redondo;RETRANSMISSAO DE T.V.;50412941600;1002978960;-9,935;-37,621387
3050;UO081;SE;Poço Redondo;RETRANSMISSAO DE T.V.;50412937913;1002988249;-9,790833;-37,693333
3051;UO081;SE;Poço Redondo;RETRANSMISSAO DE T.V.;50412938561;1002984685;-9,790833;-37,693333
3052;UO081;SE;Poço Redondo;SERVIÇO MOVEL PESSOAL;50409428698;1008690586;-9,80616;-37,6833
3053;UO081;SE;Poço Redondo;SERVIÇO MOVEL PESSOAL;50409146285;671029070;-9,80616;-37,6833
3054;UO081;SE;Poço Redondo;SERVIÇO MOVEL PESSOAL;50409307637;1014907532;-9,80616;-37,6833
3055;UO081;SE;Poço Verde;Radiodifusão Comunitária;50404241832;690969090;-10,726389;-38,1875
3056;UO081;SE;Poço Verde;RETRANSMISSAO DE T.V.;50412940620;1002984960;-10,714605;-38,17676
3057;UO081;SE;Poço Verde;RETRANSMISSAO DE T.V.;50412940892;1003054436;-10,714605;-38,182316
3058;UO081;SE;Poço Verde;RETRANSMISSAO DE T.V.;50412940469;1002987420;-10,709722;-38,1825
3059;UO081;SE;Poço Verde;RETRANSMISSAO DE T.V.;6023509649;322646545;-10,708333;-38,183334
3060;UO081;SE;Poço Verde;RETRANSMISSAO DE T.V.;50412941279;1002987579;-10,708611;-38,183613
3061;UO081;SE;Porto da Folha;RETRANSMISSAO DE T.V.;50412943565;1002971796;-9,960834;-37,306667
3062;UO081;SE;Porto da Folha;RETRANSMISSAO DE T.V.;50412943301;1002971699;-9,950833;-37,32139
3063;UO081;SE;Porto da Folha;RETRANSMISSAO DE T.V.;50412942593;1002987935;-9,960834;-37,306667
3064;UO081;SE;Porto da Folha;Radiodifusão Sonora em Freqüência Modulada;50408403225;1000533120;-9,917222;-37,3275
3065;UO081;SE;Porto da Folha;Radiodifusão Comunitária;50412616874;1008449137;-9,917222;-37,27833
3066;UO081;SE;Porto da Folha;RETRANSMISSAO DE T.V.;50412943646;1002979819;-9,917106;-37,27805
3067;UO081;SE;Porto da Folha;RETRANSMISSAO DE T.V.;50412942917;1002984936;-9,896422;-37,418873
3068;UO081;SE;Porto da Folha;RETRANSMISSAO DE T.V.;50412943484;1003006717;-9,896422;-37,418873
3069;UO081;SE;Porto da Folha;RETRANSMISSAO DE T.V.;50412943050;1003006237;-9,896422;-37,418873
3070;UO081;SE;Simão Dias;Radiodifusão Sonora em Freqüência Modulada;23000000240;323279600;-10,71875;-37,78664
3071;UO081;SE;Simão Dias;RETRANSMISSAO DE T.V.;50400455811;322640261;-10,718611;-37,78639
3072;UO081;SE;Simão Dias;RETRANSMISSAO DE T.V.;50412948605;1002980388;-10,748403;-37,8202
3073;UO081;SE;Simão Dias;RETRANSMISSAO DE T.V.;50412948443;1002980230;-10,748403;-37,8202
3074;UO081;SE;Simão Dias;RETRANSMISSAO DE T.V.;50400501198;322646464;-10,738334;-37,81111
3075;UO081;SE;Simão Dias;RETRANSMISSAO DE T.V.;50400455900;322640245;-10,738334;-37,81111
3076;UO081;SE;Simão Dias;Radiodifusão Comunitária;50405242859;691530750;-10,739166;-37,811943
3077;UO081;SE;Simão Dias;RETRANSMISSAO DE T.V.;50412949334;1002984588;-10,738611;-37,811504
3078;UO091;RN;Açu;Radiodifusão Comunitária;50011588853;641029918;-5,576667;-36,90861
3079;UO091;RN;Açu;RETRANSMISSAO DE T.V.;50002177560;323687083;-5,576667;-36,90861
3080;UO091;RN;Açu;Radiodifusão Sonora em Freqüência Modulada;50403400015;1001845274;-5,574306;-36,91439
3081;UO091;RN;Açu;SERVIÇO MOVEL PESSOAL;50409428698;927163;-5,58362;-36,914
3082;UO091;RN;Açu;SERVIÇO MOVEL PESSOAL;50409146285;691182302;-5,58362;-36,914
3083;UO091;RN;Açu;SERVIÇO MOVEL PESSOAL;50409307637;441797326;-5,58362;-36,914
3084;UO091;RN;Alexandria;RETRANSMISSAO DE T.V.;20000022420;323234704;-6,4125;-38,015835
3085;UO091;RN;Alexandria;Radiodifusão Comunitária;50011439181;631426493;-6,414167;-38,014446
3086;UO091;RN;Alexandria;Limitado Privado;7030040694;1015000140;-6,408889;-38,014446
3087;UO091;RN;Apodi;Radiodifusão Comunitária;50413859479;1006834459;-5,663611;-37,79778
3088;UO091;RN;Apodi;Radiodifusão Sonora em Freqüência Modulada;50403682088;699616549;-5,665555;-37,794167
3089;UO091;RN;Apodi;RETRANSMISSAO DE T.V.;7020263950;322720591;-5,664167;-37,79889
3090;UO091;RN;Apodi;Radiodifusão Comunitária;50401651614;688298540;-5,664167;-37,79861
3091;UO091;RN;Apodi;Limitado Privado;7030040694;1014996004;-5,666503;-37,792656
3092;UO091;RN;Canguaretama;Radiodifusão Comunitária;50012788139;682940380;-6,383333;-35,125
3093;UO091;RN;Canguaretama;RETRANSMISSAO DE T.V.;7020263445;322720567;-6,38;-35,128887
3094;UO091;RN;Canguaretama;Limitado Privado;50416615104;1007042424;-6,411389;-35,18
3095;UO091;RN;Canguaretama;Limitado Privado;50418766738;1012183855;-6,37503;-35,13626
3096;UO091;RN;Canguaretama;Limitado Privado - Prestação a terceiros;50419573127;1011243692;-6,376122;-35,133537
3097;UO091;RN;Caraúbas;Radiodifusão Comunitária;50011439696;631426531;-5,785278;-37,550556
3098;UO091;RN;Caraúbas;RETRANSMISSAO DE T.V.;7023500014;322735645;-5,7925;-37,556667
3099;UO091;RN;Caraúbas;SERVIÇO MOVEL PESSOAL;50409428698;699268087;-5,78387;-37,5586
3100;UO091;RN;Caraúbas;SERVIÇO MOVEL PESSOAL;50409146285;691591989;-5,78387;-37,5586
3101;UO091;RN;Caraúbas;SERVIÇO MOVEL PESSOAL;50409307637;686822889;-5,78387;-37,5586
3102;UO091;RN;Caraúbas;Limitado Privado;7030040694;1014996128;-5,6225;-37,556667
3103;UO091;RN;Caraúbas;Limitado Privado;7030040694;1014996098;-5,792778;-37,557777
3104;UO091;RN;Caraúbas;Limitado Privado;7030040694;1014044313;-5,789374;-37,55911
3105;UO091;RN;Caraúbas;Limitado Privado;7030040694;1014996055;-5,789167;-37,558887
3106;UO091;RN;Governador Dix-Sept Rosado;RETRANSMISSAO DE T.V.;7023500286;322735661;-5,458889;-37,520832
3107;UO091;RN;Governador Dix-Sept Rosado;Radiodifusão Comunitária;50012962937;683132644;-5,463889;-37,51389
3108;UO091;RN;Mossoró;Radiodifusão Comunitária;50405781130;692459235;-4,954167;-37,405834
3109;UO091;RN;Mossoró;Radiodifusão Sonora em Onda Média;7008010141;322688639;-5,233333;-37,316666
3110;UO091;RN;Mossoró;Radiodifusão Comunitária;50404812252;690774109;-5,232778;-37,314167
3111;UO091;RN;Mossoró;SERVIÇO MOVEL PESSOAL;50409428698;909505;-5,18374;-37,3474
3112;UO091;RN;Mossoró;SERVIÇO MOVEL PESSOAL;50409146285;1002467575;-5,18374;-37,3474
3113;UO091;RN;Mossoró;SERVIÇO MOVEL PESSOAL;50409307637;3760545;-5,18374;-37,3474
3114;UO091;RN;Mossoró;SERVIÇO MOVEL PESSOAL;50409428698;692996826;-5,18374;-37,3474
3115;UO091;RN;Mossoró;Limitado Privado;50415269237;1005230690;-5,177336;-37,363686
3116;UO091;RN;Mossoró;Limitado Privado;7030040694;1014997949;-5,192778;-37,338055
3117;UO091;RN;Mossoró;Limitado Privado;7030040694;1014997825;-5,193333;-37,33861
3118;UO091;RN;Mossoró;Limitado Privado;7030040694;1014997779;-5,193611;-37,337776
3119;UO091;RN;Mossoró;Limitado Privado;50001571680;1007984810;-5,182222;-37,3625
3120;UO091;RN;Nova Cruz;RETRANSMISSAO DE T.V.;20000024201;323234860;-6,478055;-35,433887
3121;UO091;RN;Nova Cruz;Radiodifusão Sonora em Freqüência Modulada;50001790307;323695124;-6,481111;-35,42
3122;UO091;RN;Nova Cruz;Radiodifusão Sonora em Onda Média;7008009992;322688612;-6,466667;-35,433334
3123;UO091;RN;Nova Cruz;Radiodifusão Comunitária;50412616106;1002826443;-6,481111;-35,432777
3124;UO091;RN;Nova Cruz;Limitado Privado;7030040694;1015000433;-6,480278;-35,43
3125;UO091;RN;Nova Cruz;Limitado Privado;50417425295;1014955928;-6,480306;-35,430027
3126;UO091;RN;Nova Cruz;Limitado Privado;7030040694;1015000441;-6,484722;-35,424168
3127;UO091;RN;Nova Cruz;Limitado Privado;7030040694;1015000468;-6,480556;-35,43028
3128;UO091;RN;Nova Cruz;Limitado Privado;50418766738;1012185866;-6,48003;-35,4327
3129;UO091;RN;Nova Cruz;Limitado Privado;7030040694;1015000425;-6,481389;-35,430557
3130;UO091;RN;Nova Cruz;Limitado Privado;7030040694;1015000409;-6,482222;-35,44
3131;UO091;RN;Nova Cruz;Limitado Privado;7030040694;1015000417;-6,483889;-35,428333
3132;UO091;RN;Nova Cruz;Limitado Privado - Prestação a terceiros;50419573127;1011176340;-6,482489;-35,43263
3133;UO091;RN;São Gonçalo do Amarante;Radiodifusão Comunitária;50401914801;688171060;-5,817222;-35,308613
3134;UO091;RN;São Gonçalo do Amarante;Limitado Privado;7030040694;1014998171;-5,788889;-35,34
3135;UO091;RN;Umarizal;Radiodifusão Comunitária;50404071651;689492774;-5,986111;-37,81972
3136;UO091;RN;Umarizal;RETRANSMISSAO DE T.V.;50400506580;322707374;-5,983333;-37,816666
3137;UO091;RN;Umarizal;RETRANSMISSAO DE T.V.;7020043674;322707366;-5,990556;-37,814445
3138;UO092;PI;Altos;Radiodifusão Sonora em Onda Média;19000002451;323227910;-4,922222;-42,425
3139;UO092;PI;Altos;RETRANSMISSAO DE T.V.;50413261000;1002603711;-5,040916;-42,45139
3140;UO092;PI;Altos;Radiodifusão Comunitária;50011429119;631423460;-5,038055;-42,46
3141;UO092;PI;Altos;SERVIÇO MOVEL PESSOAL;50409428698;442915489;-5,03888;-42,4612
3142;UO092;PI;Altos;SERVIÇO MOVEL PESSOAL;50409146285;691170576;-5,03888;-42,4612
3143;UO092;PI;Altos;SERVIÇO MOVEL PESSOAL;50409307637;3758362;-5,03888;-42,4612
3144;UO092;PI;Castelo do Piauí;Radiodifusão Sonora em Freqüência Modulada;50406219222;699329477;-5,318889;-41,55361
3145;UO092;PI;Castelo do Piauí;Radiodifusão Comunitária;50011430044;631423559;-5,322222;-41,5525
3146;UO092;PI;Castelo do Piauí;SERVIÇO MOVEL PESSOAL;50409428698;698961161;-5,31869;-41,5499
3147;UO092;PI;Castelo do Piauí;SERVIÇO MOVEL PESSOAL;50409146285;1003057176;-5,31869;-41,5499
3148;UO092;PI;Castelo do Piauí;SERVIÇO MOVEL PESSOAL;50409307637;689895950;-5,31869;-41,5499
3149;UO092;PI;Corrente;Radiodifusão Sonora em Onda Média;10008007250;322870445;-10,436111;-45,15222
3150;UO092;PI;Corrente;RETRANSMISSAO DE T.V.;50400752190;323691676;-10,445833;-45,162224
3151;UO092;PI;Corrente;RETRANSMISSAO DE T.V.;19000110181;323228615;-10,433333;-45,166668
3152;UO092;PI;Esperantina;RETRANSMISSAO DE T.V.;50400752271;323696309;-3,901667;-42,233612
3153;UO092;PI;Esperantina;Radiodifusão Sonora em Onda Média;10021050481;322891140;-3,905556;-42,24389
3154;UO092;PI;Esperantina;Radiodifusão Comunitária;50011588349;641029683;-3,890833;-42,22972
3155;UO092;PI;Esperantina;RETRANSMISSAO DE T.V.;19000004233;323228100;-3,9;-42,233334
3156;UO092;PI;Esperantina;RETRANSMISSAO DE T.V.;50400755025;323229352;-3,9;-42,233334
3157;UO092;PI;Esperantina;SERVIÇO MOVEL PESSOAL;50409428698;5185963;-3,89583;-42,23444
3158;UO092;PI;Esperantina;SERVIÇO MOVEL PESSOAL;50409428698;5185963;-3,88863;-42,2324
3159;UO092;PI;Esperantina;SERVIÇO MOVEL PESSOAL;50409428698;695540866;-3,88863;-42,2324
3160;UO092;PI;Esperantina;SERVIÇO MOVEL PESSOAL;50409146285;691602140;-3,88863;-42,2324
3161;UO092;PI;Esperantina;SERVIÇO MOVEL PESSOAL;50409307637;1004774858;-3,88863;-42,2324
3162;UO092;PI;José de Freitas;Radiodifusão Comunitária;50411026194;1000975069;-4,815834;-42,50528
3163;UO092;PI;José de Freitas;Radiodifusão Sonora em Onda Média;19000000408;323227716;-4,768611;-42,449165
3164;UO092;PI;José de Freitas;RETRANSMISSAO DE T.V.;19000112710;323228917;-4,756389;-42,575554
3165;UO092;PI;José de Freitas;RETRANSMISSAO DE T.V.;50400755106;323229360;-4,756389;-42,575554
3166;UO092;PI;José de Freitas;Retransmissão de Radiodifusão de Sons e Imagens - Digital;50413862690;1003141991;-4,756389;-42,575554
3167;UO092;PI;José de Freitas;Radiodifusão Comunitária;50011849835;659058138;-4,753334;-42,57528
3168;UO092;PI;Oeiras;Radiodifusão Sonora em Onda Média;10008007098;322870429;-6,997222;-42,139168
3169;UO092;PI;Oeiras;Radiodifusão Comunitária;50403059232;688896421;-7,002778;-42,119167
3170;UO092;PI;Oeiras;RETRANSMISSAO DE T.V.;50400753596;323707920;-7,025278;-42,13111
3171;UO092;PI;Oeiras;RETRANSMISSAO DE T.V.;50400755882;323229310;-7,016667;-42,133335
3172;UO092;PI;Oeiras;Radiodifusão Sonora em Freqüência Modulada;50402880420;690335946;-7,021389;-42,127224
3173;UO092;PI;Oeiras;Radiodifusão Sonora em Onda Média;19000000327;323227708;-7,011111;-42,13889
3174;UO092;PI;Oeiras;SERVIÇO MOVEL PESSOAL;50409428698;1014883854;-7,01915;-42,1283
3175;UO092;PI;Oeiras;SERVIÇO MOVEL PESSOAL;50409146285;691563276;-7,01915;-42,1283
3176;UO092;PI;Oeiras;SERVIÇO MOVEL PESSOAL;50409307637;623333317;-7,01915;-42,1283
3177;UO092;PI;Pio IX;RETRANSMISSAO DE T.V.;50400753081;323708099;-6,8375;-40,579166
3178;UO092;PI;Pio IX;Radiodifusão Comunitária;50408207205;699562457;-6,889722;-40,639168
3179;UO092;PI;Pio IX;Radiodifusão Comunitária;50011430800;631423966;-6,835;-40,613888
3180;UO092;PI;Piracuruca;Radiodifusão Comunitária;50403917735;1000546486;-3,935833;-41,705555
3181;UO092;PI;Piracuruca;RETRANSMISSAO DE T.V.;50400754134;323228810;-3,933333;-41,716667
3182;UO092;PI;Piracuruca;RETRANSMISSAO DE T.V.;50400753162;323661246;-3,928056;-41,709167
3183;UO092;PI;Piracuruca;Radiodifusão Sonora em Onda Média;10020089724;322882044;-3,925;-41,710556
3184;UO092;PI;Piracuruca;SERVIÇO MOVEL PESSOAL;50409428698;426636473;-3,93335;-41,7088
3185;UO092;PI;Piracuruca;SERVIÇO MOVEL PESSOAL;50409146285;691677913;-3,93335;-41,7088
3186;UO092;PI;Piracuruca;SERVIÇO MOVEL PESSOAL;50409307637;686142306;-3,93335;-41,7088
3187;UO092;PI;Piripiri;Radiodifusão Comunitária;50409023108;699363578;-4,275556;-41,72111
3188;UO092;PI;Piripiri;Retransmissão de Radiodifusão de Sons e Imagens - Digital;50412067919;1002793065;-4,265325;-41,77877
3189;UO092;PI;Piripiri;Radiodifusão Sonora em Freqüência Modulada;19000000165;323227686;-4,247222;-41,731388
3190;UO092;PI;Piripiri;RETRANSMISSAO DE T.V.;19000114500;323228992;-4,266667;-41,783333
3191;UO092;PI;Piripiri;RETRANSMISSAO DE T.V.;19000169909;323231292;-4,266667;-41,783333
3192;UO092;PI;Piripiri;Radiodifusão Comunitária;50401918041;687370108;-4,269722;-41,77667
3193;UO092;PI;Piripiri;RETRANSMISSAO DE T.V.;50400755459;323229387;-4,2675;-41,775555
3194;UO092;PI;Piripiri;SERVIÇO MOVEL PESSOAL;50409307637;534763057;-4,26719;-41,7757
3195;UO092;PI;São Raimundo Nonato;Radiodifusão Sonora em Onda Média;10008007179;322870437;-8,994722;-42,692223
3196;UO092;PI;São Raimundo Nonato;RETRANSMISSAO DE T.V.;50400752948;323708196;-9,015278;-42,699444
3197;UO092;PI;São Raimundo Nonato;Radiodifusão Comunitária;50405714530;692346368;-9,015278;-42,699444
3198;UO092;PI;São Raimundo Nonato;Radiodifusão Sonora em Freqüência Modulada;50005051746;323665837;-9,009167;-42,68139
3199;UO092;PI;São Raimundo Nonato;RETRANSMISSAO DE T.V.;50413260534;1002827342;-9,016389;-42,68833
3200;UO092;PI;São Raimundo Nonato;RETRANSMISSAO DE T.V.;19000004667;323228143;-9,016666;-42,683334
3201;UO092;PI;São Raimundo Nonato;SERVIÇO MOVEL PESSOAL;50409428698;426858743;-9,01241;-42,6987
3202;UO092;PI;São Raimundo Nonato;SERVIÇO MOVEL PESSOAL;50409146285;691690600;-9,01241;-42,6987
3203;UO092;PI;São Raimundo Nonato;SERVIÇO MOVEL PESSOAL;50409307637;682641928;-9,01241;-42,6987
3204;UO092;PI;União;Radiodifusão Comunitária;50011431601;631424040;-4,578889;-42,855835
3205;UO092;PI;União;RETRANSMISSAO DE T.V.;50400756188;323229344;-4,583334;-42,866665
3206;UO092;PI;União;Radiodifusão Sonora em Freqüência Modulada;50004307275;323665845;-4,587027;-42,85836
3207;UO092;PI;União;Retransmissão de Radiodifusão de Sons e Imagens - Digital;50412065703;1002777990;-4,591253;-42,855927
3208;UO101;MA;Alcântara;Radiodifusão Comunitária;50405750170;692453245;-2,403056;-44,411667
3209;UO101;MA;Alcântara;Limitado Privado;50415886783;1005970995;-2,505833;-44,521805
3210;UO101;MA;Alcântara;Limitado Privado;1020423498;699065909;-2,403889;-44,414444
3211;UO101;MA;Alcântara;Limitado Privado;50437505960;1012758998;-2,407556;-44,416637
3212;UO101;MA;Alcântara;STFC/RADIOTELEFONICO - ESTACOES TERRESTRES;8030013809;687561140;-2,385553;-44,407227
3213;UO101;MA;Alcântara;STFC/RADIOTELEFONICO - ESTACOES TERRESTRES;8030013809;403000300;-2,407775;-44,416393
3214;UO101;MA;Arari;RETRANSMISSAO DE T.V.;50400733994;534594913;-3,449444;-44,718887
3215;UO101;MA;Arari;RETRANSMISSAO DE T.V.;50400739178;506278824;-3,454167;-44,81389
